"","species","treatment","id","a","b","c","type","per10","per50","per90"
"536","Acma","Dro3","Acma_Dro3_B2_R10",93.1263247957566,278.319428949733,-2.27373812151099,"Percentage",283.315342232743,278.319428949733,273.323515666722
"537","Acma","Dro3","Acma_Dro3_B3_R11",89.9728622030638,270.658549488693,-3.7105401270274,"Percentage",278.811439450989,270.658549488693,262.505659526396
"538","Acma","Dro3","Acma_Dro3_B3_R12",96.0710374539104,272.251119226824,-4.08816956745364,"Percentage",281.233745876752,272.251119226824,263.268492576897
"539","Acma","Dro3","Acma_Dro3_B3_R13",91.859679314901,270.433805402122,-5.71810310815104,"Percentage",282.997762087094,270.433805402122,257.86984871715
"540","Acma","Dro3","Acma_Dro3_B3_R14",89.6385865229817,272.74029480792,-4.23885652611235,"Percentage",282.054014546896,272.74029480792,263.426575068944
"541","Acma","Dro3","Acma_Dro3_B3_R15",74.8511852257825,278.058254048088,-5.34598554509471,"Percentage",289.804584877854,278.058254048088,266.311923218321
"542","Acma","defol1","Acma_defol1_B2_R7",30.0005452926403,284.414522499977,-3.73029309608841,"Percentage",292.61081417137,284.414522499977,276.218230828584
"543","Acma","defol1","Acma_defol1_B2_R8",59.9989636447629,289.240729570286,-3.23151388184798,"Percentage",296.341091293486,289.240729570286,282.140367847086
"544","Acma","defol1","Acma_defol1_B2_R9",50.0040109057464,281.486698688232,-3.97691745270516,"Percentage",290.224879457353,281.486698688232,272.748517919111
"545","Acma","defol1","Acma_defol1_B2_R10",70.0084340174283,290.387705680043,-3.7040871929216,"Percentage",298.526417096927,290.387705680043,282.248994263159
"546","Acma","defol1","Acma_defol1_B3_R13",39.6368559287219,296.131086333412,-7.07872492402065,"Percentage",311.684634712672,296.131086333412,280.577537954151
"547","Acma","GS_ext","Acma_GS_ext_B2_R6",68.9295399241869,278.656445200332,-3.16380886036812,"Percentage",285.608043786327,278.656445200332,271.704846614337
"548","Acma","GS_ext","Acma_GS_ext_B2_R7",87.7648929035195,274.150310773395,-3.24138831166655,"Percentage",281.272368836479,274.150310773395,267.028252710311
"549","Acma","GS_ext","Acma_GS_ext_B2_R8",95.0701889662721,274.457530481201,-4.16397738444683,"Percentage",283.60672392978,274.457530481201,265.308337032623
"550","Acma","GS_ext","Acma_GS_ext_B2_R9",84.8163328622073,274.354419371635,-3.27323200208982,"Percentage",281.54644517395,274.354419371635,267.16239356932
"551","Acma","GS_ext","Acma_GS_ext_B2_R10",93.2796944977063,277.370292772883,-2.16464007155658,"Percentage",282.126493139194,277.370292772883,272.614092406572
"552","Acma","GS_ext","Acma_GS_ext_B3_R11",95.3616263525952,265.498914337086,-2.1269894290173,"Percentage",270.172387786258,265.498914337086,260.825440887915
"553","Acma","GS_ext","Acma_GS_ext_B3_R12",91.0695412104971,265.765634260688,-3.70000718780313,"Percentage",273.89538099005,265.765634260688,257.635887531326
"554","Acma","GS_ext","Acma_GS_ext_B3_R13",98.9667053389059,265.892710818245,-4.28214213907336,"Percentage",275.301538769864,265.892710818245,256.483882866626
"555","Acma","GS_ext","Acma_GS_ext_B3_R14",100.709442825619,263.594817838965,-5.57166880096484,"Percentage",275.837025465223,263.594817838965,251.352610212708
"556","Acma","GS_ext","Acma_GS_ext_B3_R15",84.1921952738674,261.269206744475,-6.23623629380362,"Percentage",274.971618399297,261.269206744475,247.566795089654
"557","Acma","GS_ext_heat","Acma_GS_ext_heat_B2_R6",92.7791715759755,280.557953213454,-2.30211982275418,"Percentage",285.616227467983,280.557953213454,275.499678958926
"558","Acma","GS_ext_heat","Acma_GS_ext_heat_B2_R7",92.558725367922,278.12171228628,-3.40513925573043,"Percentage",285.603567948223,278.12171228628,270.639856624337
"559","Acma","GS_ext_heat","Acma_GS_ext_heat_B2_R8",87.7685288531625,280.390719888147,-3.52498786545297,"Percentage",288.135909860932,280.390719888147,272.645529915362
"560","Acma","GS_ext_heat","Acma_GS_ext_heat_B2_R9",94.1704501309251,276.735152473124,-3.87241633027952,"Percentage",285.243720807692,276.735152473124,268.226584138556
"561","Acma","GS_ext_heat","Acma_GS_ext_heat_B2_R10",93.7203525783318,279.932123896756,-3.32349835074891,"Percentage",287.234596155757,279.932123896756,272.629651637754
"562","Acma","GS_ext_heat","Acma_GS_ext_heat_B3_R11",96.6208138987008,266.508900179288,-4.68889948585783,"Percentage",276.811465370274,266.508900179288,256.206334988302
"563","Acma","GS_ext_heat","Acma_GS_ext_heat_B3_R12",91.1297848178733,264.774712603205,-4.78523815795358,"Percentage",275.288955492268,264.774712603205,254.260469714143
"564","Acma","GS_ext_heat","Acma_GS_ext_heat_B3_R13",99.2076147246787,276.260526679369,-4.80456115512656,"Percentage",286.817226532728,276.260526679369,265.70382682601
"565","Acma","GS_ext_heat","Acma_GS_ext_heat_B3_R14",94.6237402901791,273.508276229761,-3.41973006272817,"Percentage",281.022191171443,273.508276229761,265.994361288079
"566","Acma","GS_ext_heat","Acma_GS_ext_heat_B3_R15",96.8066675535447,273.260683823151,-3.59534864734212,"Percentage",281.160472235184,273.260683823151,265.360895411119
"567","Acma","con_heat","Acma_con_heat_B2_R6",94.3543191365387,284.174160855445,-3.63661064678172,"Percentage",292.164611146757,284.174160855445,276.183710564134
"568","Acma","con_heat","Acma_con_heat_B2_R7",93.2406219892571,284.360936181508,-3.72683174037653,"Percentage",292.54962247706,284.360936181508,276.172249885956
"569","Acma","con_heat","Acma_con_heat_B2_R8",90.0754118489853,288.30250320656,-1.88447372812524,"Percentage",292.443115197342,288.30250320656,284.161891215779
"570","Acma","con_heat","Acma_con_heat_B2_R9",93.5573479365305,282.083212640257,-3.7659740078535,"Percentage",290.357903287922,282.083212640257,273.808521992592
"571","Acma","con_heat","Acma_con_heat_B2_R10",94.6566323288015,284.806491471293,-5.90689368806721,"Percentage",297.785263458426,284.806491471293,271.827719484159
"572","Acma","con_heat","Acma_con_heat_B3_R11",90.6527834385416,274.799099376089,-4.29482209686612,"Percentage",284.23578804261,274.799099376089,265.362410709568
"573","Acma","con_heat","Acma_con_heat_B3_R12",95.4788081448791,272.80646264919,-5.43240396348588,"Percentage",284.74267415178,272.80646264919,260.8702511466
"574","Acma","con_heat","Acma_con_heat_B3_R13",99.5335261391582,272.665561107887,-5.13297316947183,"Percentage",283.943855910658,272.665561107887,261.387266305116
"575","Acma","con_heat","Acma_con_heat_B3_R14",95.123659410615,276.586844851678,-3.56040498536079,"Percentage",284.409854190783,276.586844851678,268.763835512573
"576","Acma","con_heat","Acma_con_heat_B3_R15",94.5904307985558,280.773061050402,-4.44629960854961,"Percentage",290.542579828508,280.773061050402,271.003542272296
"577","Acma","defol2","Acma_defol2_B2_R6",30.6813835424301,300.14027912598,-4.56935769448659,"Percentage",310.180184154946,300.14027912598,290.100374097013
"578","Acma","defol2","Acma_defol2_B2_R8",20.0649813174272,295.201490686121,-1.63238340705133,"Percentage",298.78820362773,295.201490686121,291.614777744512
"579","Acma","defol2","Acma_defol2_B2_R9",40.0145967937399,286.984248630622,-5.20571689715395,"Percentage",298.422377739703,286.984248630622,275.546119521541
"580","Acma","defol2","Acma_defol2_B3_R11",20.3344321340344,296.960536143047,-3.01430278709762,"Percentage",303.583636310391,296.960536143047,290.337435975703
"581","Acma","defol2","Acma_defol2_B3_R12",29.9999903984987,288.706948869688,-2.46259087050254,"Percentage",294.11781405428,288.706948869688,283.296083685096
"582","Acma","defol2","Acma_defol2_B3_R13",59.9999991272441,287.00000164437,-2.45228877846261,"Percentage",292.388230819134,287.00000164437,281.611772469607
"583","Acma","defol2","Acma_defol2_B3_R14",59.9989636447629,289.240729570286,-3.23151388184798,"Percentage",296.341091293486,289.240729570286,282.140367847086
"584","Acma","defol2","Acma_defol2_B3_R15",69.9999995273347,288.779059009535,-1.94158772168407,"Percentage",293.045163270674,288.779059009535,284.512954748397
"585","Bepa","Con","Bepa_Con_B1_R1",82.5304108962122,283.698290823326,-1.67015814742082,"Percentage",287.368003352878,283.698290823326,280.028578293775
"586","Bepa","Con","Bepa_Con_B1_R2",150.807571098763,236.202364146811,-21.6530752445375,"Percentage",283.779033249019,236.202364146811,188.625695044603
"587","Bepa","Con","Bepa_Con_B1_R3",109.590268975931,268.709130530977,-16.3033809406907,"Percentage",304.531319827537,268.709130530977,232.886941234416
"588","Bepa","Con","Bepa_Con_B1_R4",138.628357327702,257.972645245227,-16.4060760244272,"Percentage",294.020478703745,257.972645245227,221.924811786709
"589","Bepa","Con","Bepa_Con_B1_R5",126.317960910516,257.403596470528,-13.2207330200904,"Percentage",286.452515992671,257.403596470528,228.354676948385
"590","Bepa","Dro1","Bepa_Dro1_B1_R1",56.7907082208981,292.43379461097,-7.8518863937306,"Percentage",309.686152373727,292.43379461097,275.181436848214
"591","Bepa","Dro1","Bepa_Dro1_B1_R2",82.5551045207553,277.055309089483,-6.15785921567378,"Percentage",290.585508701938,277.055309089483,263.525109477028
"592","Bepa","Dro1","Bepa_Dro1_B1_R3",126.581192714635,258.332520082506,-17.1153612816269,"Percentage",295.938812540485,258.332520082506,220.726227624527
"593","Bepa","Dro1","Bepa_Dro1_B1_R4",78.4440336089516,293.640936580413,-6.66537034583378,"Percentage",308.286252121327,293.640936580413,278.995621039499
"594","Bepa","Dro1","Bepa_Dro1_B1_R5",140.575366327819,256.423021498775,-18.5358027854596,"Percentage",297.150342939644,256.423021498775,215.695700057907
"595","Bepa","Dro2","Bepa_Dro2_B1_R1",61.2387139134928,267.706714428249,-9.6499379836238,"Percentage",288.909795335637,267.706714428249,246.50363352086
"596","Bepa","Dro2","Bepa_Dro2_B1_R2",80.6582265087494,287.042651358572,-4.80779749116554,"Percentage",297.606462169016,287.042651358572,276.478840548127
"597","Bepa","Dro2","Bepa_Dro2_B1_R3",91.1552674496687,289.271574322009,-7.46864140306596,"Percentage",305.681856772136,289.271574322009,272.861291871881
"598","Bepa","Dro2","Bepa_Dro2_B1_R4",84.0583603122436,287.018019469607,-7.49272103258138,"Percentage",303.481210273519,287.018019469607,270.554828665696
"599","Bepa","Dro2","Bepa_Dro2_B1_R5",91.7217134324084,282.347959927719,-6.47500461910752,"Percentage",296.574999215188,282.347959927719,268.120920640251
"600","Bepa","Dro3","Bepa_Dro3_B1_R1",94.0394915640061,281.870658694077,-6.81151474259964,"Percentage",296.837086295405,281.870658694077,266.904231092749
"601","Bepa","Dro3","Bepa_Dro3_B1_R2",90.2322781670046,287.780137261934,-7.25064110620589,"Percentage",303.711424101933,287.780137261934,271.848850421934
"602","Bepa","Dro3","Bepa_Dro3_B1_R3",64.0857112653825,289.917884134296,-7.77785643326083,"Percentage",307.007581448449,289.917884134296,272.828186820142
"603","Bepa","Dro3","Bepa_Dro3_B1_R5",50.7818693088239,268.19522047935,-7.01115155033956,"Percentage",283.600294981185,268.19522047935,252.790145977515
"604","Bepa","defol1","Bepa_defol1_B1_R1",70.0040291164495,288.012053336142,-3.52798448833427,"Percentage",295.763827562371,288.012053336142,280.260279109913
"605","Bepa","defol1","Bepa_defol1_B1_R2",29.9895585195208,289.997379675853,-4.28801106816202,"Percentage",299.419102982708,289.997379675853,280.575656368998
"606","Bepa","defol1","Bepa_defol1_B1_R3",87.8911527847107,304.319759455128,-5.89683631887464,"Percentage",317.276433143488,304.319759455128,291.363085766768
"607","Bepa","defol1","Bepa_defol1_B1_R4",69.1670896491585,295.625924062565,-4.20702115426327,"Percentage",304.869694340086,295.625924062565,286.382153785045
"608","Bepa","defol1","Bepa_defol1_B1_R5",59.3642559942763,296.729638339379,-5.30588515021187,"Percentage",308.387859595948,296.729638339379,285.07141708281
"609","Bepa","GS_ext","Bepa_GS_ext_B1_R1",77.4670630565077,278.672199977051,-7.45562459315221,"Percentage",295.053881572517,278.672199977051,262.290518381584
"610","Bepa","GS_ext","Bepa_GS_ext_B1_R2",91.2449718364163,285.425391373809,-5.47884750532848,"Percentage",297.463649767994,285.425391373809,273.387132979624
"611","Bepa","GS_ext","Bepa_GS_ext_B1_R3",50.1018237446557,278.684274637838,-7.30882932780229,"Percentage",294.743414068441,278.684274637838,262.625135207235
"612","Bepa","GS_ext","Bepa_GS_ext_B1_R4",60.2495469435786,279.040581770914,-6.15780597432037,"Percentage",292.570664400159,279.040581770914,265.51049914167
"613","Bepa","GS_ext","Bepa_GS_ext_B1_R5",82.3871607887078,275.082164420922,-7.30694888646407,"Percentage",291.1371720996,275.082164420922,259.027156742244
"614","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B1_R1",73.2530553876586,285.718215688995,-8.72929666367089,"Percentage",304.898440861271,285.718215688995,266.537990516718
"615","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B1_R2",89.3986559317301,276.185253583305,-7.63101784035028,"Percentage",292.952313532214,276.185253583305,259.418193634397
"616","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B1_R3",67.9971045954243,279.304130690878,-4.89989238162548,"Percentage",290.070294658088,279.304130690878,268.537966723668
"617","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B1_R4",77.475599686948,279.799823840176,-8.08197718477145,"Percentage",297.557742744027,279.799823840176,262.041904936326
"618","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B1_R5",55.5188352357803,270.365039481145,-3.68754203038753,"Percentage",278.467397460273,270.365039481145,262.262681502017
"619","Bepa","con_heat","Bepa_con_heat_B1_R1",72.7210502461095,295.075907568388,-5.23599562889331,"Percentage",306.580565851018,295.075907568388,283.571249285759
"620","Bepa","con_heat","Bepa_con_heat_B1_R2",72.2918114418685,297.862997982252,-3.6831583017137,"Percentage",305.955723924998,297.862997982252,289.770272039507
"621","Bepa","con_heat","Bepa_con_heat_B1_R3",95.4744700824266,272.772627363378,-12.2399804457379,"Percentage",299.666613224868,272.772627363378,245.878641501888
"622","Bepa","con_heat","Bepa_con_heat_B1_R4",92.5913834397154,286.200435182271,-8.95292879751898,"Percentage",305.872030375321,286.200435182271,266.528839989222
"623","Bepa","con_heat","Bepa_con_heat_B1_R5",74.3256668925032,281.769707550392,-4.88728641025589,"Percentage",292.508173367488,281.769707550392,271.031241733296
"624","Bepa","defol2","Bepa_defol2_B1_R1",70.1104112707696,301.505639293075,-2.52921045675964,"Percentage",307.062882669923,301.505639293075,295.948395916227
"625","Bepa","defol2","Bepa_defol2_B1_R2",69.361580290233,298.434445831333,-5.67753073107386,"Percentage",310.909255892231,298.434445831333,285.959635770436
"626","Bepa","defol2","Bepa_defol2_B1_R3",50.2253472154773,292.033645101945,-3.83296712145994,"Percentage",300.455534665338,292.033645101945,283.611755538552
"627","Bepa","defol2","Bepa_defol2_B1_R4",80.3464580715269,303.979018206249,-3.63703357701052,"Percentage",311.970397770253,303.979018206249,295.987638642244
"628","Bepa","defol2","Bepa_defol2_B1_R5",70.0087523296432,290.387660105322,-3.70410189665609,"Percentage",298.526403829612,290.387660105322,282.248916381031
"629","Bepa","Con","Bepa_Con_B2_R6",93.4252350605938,273.567312301489,-4.29658456041799,"Percentage",283.007873496243,273.567312301489,264.126751106735
"630","Bepa","Con","Bepa_Con_B2_R7",109.804863402736,268.792492619548,-9.9796630358806,"Percentage",290.720053515519,268.792492619548,246.864931723578
"631","Bepa","Con","Bepa_Con_B2_R8",104.553231937245,271.866127189538,-9.10302643356591,"Percentage",291.86752059751,271.866127189538,251.864733781565
"632","Bepa","Con","Bepa_Con_B2_R9",97.0814445128298,282.460408513965,-9.98080790597381,"Percentage",304.390484946642,282.460408513965,260.530332081288
"633","Bepa","Con","Bepa_Con_B2_R10",98.1344141457942,284.68324935368,-9.13668530668092,"Percentage",304.758598864906,284.68324935368,264.607899842454
"634","Bepa","Con","Bepa_Con_B3_R11",60.9407504227167,273.727217835709,-2.89148926619987,"Percentage",280.080469116507,273.727217835709,267.37396655491
"635","Bepa","Con","Bepa_Con_B3_R12",81.8589658299718,266.246392194444,-7.75134150068949,"Percentage",283.277830247085,266.246392194444,249.214954141803
"636","Bepa","Con","Bepa_Con_B3_R13",75.5481205551626,278.004705485983,-5.78525211045161,"Percentage",290.716203609153,278.004705485983,265.293207362812
"637","Bepa","Con","Bepa_Con_B3_R14",68.6654062499278,272.750410117189,-3.63929622793436,"Percentage",280.746761233413,272.750410117189,264.754059000965
"638","Bepa","Con","Bepa_Con_B3_R15",987.386886069989,216.754438490549,-11.6932459127661,"Percentage",242.447125798915,216.754438490549,191.061751182183
"639","Bepa","Dro1","Bepa_Dro1_B2_R6",63.6497346410634,291.163438541212,-6.16224267897421,"Percentage",304.703269606964,291.163438541212,277.62360747546
"640","Bepa","Dro1","Bepa_Dro1_B2_R7",69.4657710580435,286.078003799845,-5.64719953048757,"Percentage",298.486169401354,286.078003799845,273.669838198336
"641","Bepa","Dro1","Bepa_Dro1_B2_R8",88.3113182849863,271.586502866844,-11.6032840566428,"Percentage",297.081523773913,271.586502866844,246.091481959775
"642","Bepa","Dro1","Bepa_Dro1_B2_R9",78.314219503354,281.37274722776,-3.11093851461391,"Percentage",288.208177790652,281.37274722776,274.537316664869
"643","Bepa","Dro1","Bepa_Dro1_B2_R10",77.4670630565077,278.672199977051,-7.45562459315221,"Percentage",295.053881572517,278.672199977051,262.290518381584
"644","Bepa","Dro1","Bepa_Dro1_B3_R12",64.5568067337264,270.486015171174,-6.47605946690198,"Percentage",284.715372196142,270.486015171174,256.256658146206
"645","Bepa","Dro1","Bepa_Dro1_B3_R13",76.5147277098707,276.142530860032,-5.66333016244826,"Percentage",288.586139082533,276.142530860032,263.698922637532
"646","Bepa","Dro1","Bepa_Dro1_B3_R14",82.2855780589497,277.665349836083,-5.76556484615297,"Percentage",290.333590618276,277.665349836083,264.99710905389
"647","Bepa","Dro1","Bepa_Dro1_B3_R15",103.554699152843,276.020045902271,-11.3797142347681,"Percentage",301.023833701966,276.020045902271,251.016258102575
"648","Bepa","Dro2","Bepa_Dro2_B2_R6",88.9330598023465,289.453544227842,-8.8569905479632,"Percentage",308.914341541061,289.453544227842,269.992746914623
"649","Bepa","Dro2","Bepa_Dro2_B2_R7",79.0482428822243,288.486425947755,-8.46226186009986,"Percentage",307.079915686622,288.486425947755,269.892936208889
"650","Bepa","Dro2","Bepa_Dro2_B2_R8",60.9962904250927,277.973660319483,-5.13274878916345,"Percentage",289.251462108326,277.973660319483,266.695858530641
"651","Bepa","Dro2","Bepa_Dro2_B2_R9",60.1268401195804,291.981203592202,-3.09843456540307,"Percentage",298.789160170574,291.981203592202,285.17324701383
"652","Bepa","Dro2","Bepa_Dro2_B2_R10",60.5618686357706,289.992041498206,-4.04542028737277,"Percentage",298.880738379276,289.992041498206,281.103344617136
"653","Bepa","Dro2","Bepa_Dro2_B3_R11",89.0958359093261,282.723769232012,-6.56760726531465,"Percentage",297.154277329653,282.723769232012,268.29326113437
"654","Bepa","Dro2","Bepa_Dro2_B3_R12",54.3415376460211,273.184811142775,-3.43171266966051,"Percentage",280.725054562909,273.184811142775,265.644567722641
"655","Bepa","Dro2","Bepa_Dro2_B3_R13",94.8250909935755,279.05679291824,-7.44814512657677,"Percentage",295.422040445921,279.05679291824,262.691545390559
"656","Bepa","Dro2","Bepa_Dro2_B3_R14",90.5215726870075,281.701264317142,-7.0423149523057,"Percentage",297.17481181169,281.701264317142,266.227716822593
"657","Bepa","Dro2","Bepa_Dro2_B3_R15",79.6697800754135,279.087006827917,-6.01769842932766,"Percentage",292.309241715833,279.087006827917,265.86477194
"658","Bepa","Dro3","Bepa_Dro3_B2_R6",89.0958359093261,282.723769232012,-6.56760726531465,"Percentage",297.154277329653,282.723769232012,268.29326113437
"659","Bepa","Dro3","Bepa_Dro3_B2_R8",37.0653914204754,301.597025986923,-3.98122205742225,"Percentage",310.344664939324,301.597025986923,292.849387034522
"660","Bepa","Dro3","Bepa_Dro3_B2_R9",81.6124481797043,288.008358214522,-6.28817572122645,"Percentage",301.82489245581,288.008358214522,274.191823973234
"661","Bepa","Dro3","Bepa_Dro3_B2_R10",92.1048142182556,291.263017968502,-6.47862821166275,"Percentage",305.498019102591,291.263017968502,277.028016834413
"662","Bepa","Dro3","Bepa_Dro3_B3_R12",81.1532701253614,280.6969135596,-5.66570998369781,"Percentage",293.14575078384,280.6969135596,268.24807633536
"663","Bepa","Dro3","Bepa_Dro3_B3_R13",75.0566286978995,291.027583362724,-3.69709979249119,"Percentage",299.15094189165,291.027583362724,282.904224833798
"664","Bepa","Dro3","Bepa_Dro3_B3_R15",80.2300980025834,283.828101572731,-8.65940752247393,"Percentage",302.854764606281,283.828101572731,264.801438539182
"665","Bepa","Dro4","Bepa_Dro4_B2_R9",50.8631625372379,305.296614597248,-5.97176254245653,"Percentage",318.417918025549,305.296614597248,292.175311168947
"666","Bepa","Dro4","Bepa_Dro4_B3_R15",69.8574041292312,293.63158913243,-3.61969234068079,"Percentage",301.58486610577,293.63158913243,285.678312159091
"667","Bepa","defol1","Bepa_defol1_B2_R7",40.0063617578189,287.018286925149,-5.02237392177581,"Percentage",298.053570342647,287.018286925149,275.98300350765
"668","Bepa","defol1","Bepa_defol1_B2_R9",39.9919021939689,291.996300124665,-4.532191892545,"Percentage",301.954543540169,291.996300124665,282.038056709161
"669","Bepa","defol1","Bepa_defol1_B2_R10",70.0115250868493,295.616918624662,-4.81705597588678,"Percentage",306.201072405285,295.616918624662,285.03276484404
"670","Bepa","defol1","Bepa_defol1_B3_R11",66.580582901857,301.180047833683,-4.18845415826252,"Percentage",310.383022251264,301.180047833683,291.977073416103
"671","Bepa","defol1","Bepa_defol1_B3_R12",70.0524297924735,294.422693700108,-7.86937920285869,"Percentage",311.713487093008,294.422693700108,277.131900307208
"672","Bepa","defol1","Bepa_defol1_B3_R13",69.99958071021,288.007319945619,-3.49892886639053,"Percentage",295.695252445203,288.007319945619,280.319387446034
"673","Bepa","defol1","Bepa_defol1_B3_R14",59.9901159284995,291.999228287032,-3.10072075232811,"Percentage",298.812208131503,291.999228287032,285.18624844256
"674","Bepa","defol1","Bepa_defol1_B3_R15",59.9901159284995,291.999228287032,-3.10072075232811,"Percentage",298.812208131503,291.999228287032,285.18624844256
"675","Bepa","GS_ext","Bepa_GS_ext_B2_R6",81.6950524800499,278.683326737822,-7.04175493944287,"Percentage",294.155643758345,278.683326737822,263.2110097173
"676","Bepa","GS_ext","Bepa_GS_ext_B2_R7",94.4465622227656,267.081590093808,-6.5081495757021,"Percentage",281.381456294521,267.081590093808,252.781723893095
"677","Bepa","GS_ext","Bepa_GS_ext_B2_R8",76.9842256007913,272.607253861838,-2.13259003245344,"Percentage",277.293033094527,272.607253861838,267.921474629149
"678","Bepa","GS_ext","Bepa_GS_ext_B2_R9",76.4584226243975,278.715422226003,-6.79846466710643,"Percentage",293.653175880721,278.715422226003,263.777668571284
"679","Bepa","GS_ext","Bepa_GS_ext_B2_R10",78.97255772148,266.492684461072,-9.59247121720033,"Percentage",287.569497976895,266.492684461072,245.415870945249
"680","Bepa","GS_ext","Bepa_GS_ext_B3_R11",65.163210448238,273.288511590961,-8.37763388247703,"Percentage",291.696054657464,273.288511590961,254.880968524458
"681","Bepa","GS_ext","Bepa_GS_ext_B3_R12",65.2486568174848,274.703431230734,-4.51265676026977,"Percentage",284.618751573481,274.703431230734,264.788110887986
"682","Bepa","GS_ext","Bepa_GS_ext_B3_R13",60.5884023171919,268.683493453034,-1.92428052011114,"Percentage",272.911569905511,268.683493453034,264.455417000556
"683","Bepa","GS_ext","Bepa_GS_ext_B3_R14",74.121946939215,279.363951307841,-8.22568919896698,"Percentage",297.437637781341,279.363951307841,261.290264834342
"684","Bepa","GS_ext","Bepa_GS_ext_B3_R15",82.1672054828734,279.59106366073,-7.82763845414099,"Percentage",296.790143254671,279.59106366073,262.391984066789
"685","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B2_R6",97.4524365180881,280.586979346506,-6.68984549404321,"Percentage",295.2860722846,280.586979346506,265.887886408412
"686","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B2_R7",72.8605113705901,278.908578364178,-5.57569761421101,"Percentage",291.159638197917,278.908578364178,266.657518530438
"687","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B2_R8",90.4842836101666,269.038173818729,-11.1282906958303,"Percentage",293.489527639349,269.038173818729,244.586819998109
"688","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B2_R9",88.3064825649179,274.345329885418,-6.10307129229263,"Percentage",287.755148126079,274.345329885418,260.935511644758
"689","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B2_R10",81.0554246380636,279.759968143237,-6.37525558079189,"Percentage",293.767836392152,279.759968143237,265.752099894321
"690","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B3_R11",81.4610556872181,277.47547793637,-4.36412232381073,"Percentage",287.064434764749,277.47547793637,267.886521107992
"691","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B3_R12",84.4120436480685,285.333253703522,-9.43201997842352,"Percentage",306.05751981404,285.333253703522,264.608987593003
"692","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B3_R13",72.019136866577,287.116497993098,-6.82467005336347,"Percentage",302.111830766559,287.116497993098,272.121165219637
"693","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B3_R14",92.0088567317945,269.108682154689,-14.3012218566566,"Percentage",300.531678304072,269.108682154689,237.685686005305
"694","Bepa","GS_ext_heat","Bepa_GS_ext_heat_B3_R15",89.0163240810424,273.021206327935,-9.13003470224852,"Percentage",293.081942967648,273.021206327935,252.960469688222
"695","Bepa","con_heat","Bepa_con_heat_B2_R6",76.4894096579698,285.802914945923,-4.48588768352121,"Percentage",295.659417615325,285.802914945923,275.94641227652
"696","Bepa","con_heat","Bepa_con_heat_B2_R7",79.979148018814,288.953496365981,-4.70835950331533,"Percentage",299.2988195856,288.953496365981,278.608173146362
"697","Bepa","con_heat","Bepa_con_heat_B2_R8",78.0823546791433,283.919104701313,-3.06071064283888,"Percentage",290.644173349873,283.919104701313,277.194036052753
"698","Bepa","con_heat","Bepa_con_heat_B2_R9",92.461839623077,277.910154728894,-5.29148243706156,"Percentage",289.536729990149,277.910154728894,266.28357946764
"699","Bepa","con_heat","Bepa_con_heat_B2_R10",77.1341924828728,286.484872796852,-6.45805728295838,"Percentage",300.674674980814,286.484872796852,272.295070612891
"700","Bepa","con_heat","Bepa_con_heat_B3_R11",79.9941670299177,282.553878403333,-7.63236182251367,"Percentage",299.323891382883,282.553878403333,265.783865423783
"701","Bepa","con_heat","Bepa_con_heat_B3_R12",75.4805842412965,288.807313134651,-5.76446697261157,"Percentage",301.473141642116,288.807313134651,276.141484627185
"702","Bepa","con_heat","Bepa_con_heat_B3_R14",75.5481205551626,278.004705485983,-5.78525211045161,"Percentage",290.716203609153,278.004705485983,265.293207362812
"703","Bepa","defol2","Bepa_defol2_B2_R6",59.9791170390416,289.997379675853,-4.28801106816202,"Percentage",299.419102982708,289.997379675853,280.575656368998
"704","Bepa","defol2","Bepa_defol2_B2_R7",70.023066470738,279.692497300022,-4.07767573205374,"Percentage",288.652066636898,279.692497300022,270.732927963146
"705","Bepa","defol2","Bepa_defol2_B2_R8",70.0040291164495,288.012053336142,-3.52798448833427,"Percentage",295.763827562371,288.012053336142,280.260279109913
"706","Bepa","defol2","Bepa_defol2_B2_R9",40.3521182183544,296.969138731171,-2.49632652361196,"Percentage",302.454128721908,296.969138731171,291.484148740435
"707","Bepa","defol2","Bepa_defol2_B2_R10",50.2484147617762,296.176240052878,-1.99931644216117,"Percentage",300.569187277467,296.176240052878,291.78329282829
"708","Bepa","defol2","Bepa_defol2_B3_R11",39.9971404848467,290.605706416727,-3.27892958495049,"Percentage",297.810251088135,290.605706416727,283.401161745319
"709","Bepa","defol2","Bepa_defol2_B3_R12",40.0605710658543,295.403977376308,-1.45043095217431,"Percentage",298.590899912155,295.403977376308,292.217054840462
