#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Host Connected,Button Down,Button Up,End of File
3956,04-13-2023 21:35:10,3.129,,,,
3957,04-13-2023 21:45:10,3.054,,,,
3958,04-13-2023 21:55:10,3.000,,,,
3959,04-13-2023 22:05:10,3.204,,,,
3960,04-13-2023 22:15:10,3.193,,,,
3961,04-13-2023 22:25:10,3.032,,,,
3962,04-13-2023 22:35:10,3.000,,,,
3963,04-13-2023 22:45:10,3.150,,,,
3964,04-13-2023 22:55:10,3.204,,,,
3965,04-13-2023 23:05:10,3.118,,,,
3966,04-13-2023 23:15:10,3.032,,,,
3967,04-13-2023 23:25:10,3.108,,,,
3968,04-13-2023 23:35:10,3.118,,,,
3969,04-13-2023 23:45:10,3.161,,,,
3970,04-13-2023 23:55:10,3.054,,,,
3971,04-14-2023 00:05:10,3.011,,,,
3972,04-14-2023 00:15:10,3.032,,,,
3973,04-14-2023 00:25:10,3.204,,,,
3974,04-14-2023 00:35:10,3.150,,,,
3975,04-14-2023 00:45:10,3.000,,,,
3976,04-14-2023 00:55:10,3.054,,,,
3977,04-14-2023 01:05:10,3.150,,,,
3978,04-14-2023 01:15:10,3.129,,,,
3979,04-14-2023 01:25:10,2.979,,,,
3980,04-14-2023 01:35:10,3.032,,,,
3981,04-14-2023 01:45:10,3.065,,,,
3982,04-14-2023 01:55:10,3.183,,,,
3983,04-14-2023 02:05:10,3.032,,,,
3984,04-14-2023 02:15:10,2.947,,,,
3985,04-14-2023 02:25:10,3.065,,,,
3986,04-14-2023 02:35:10,3.150,,,,
3987,04-14-2023 02:45:10,3.150,,,,
3988,04-14-2023 02:55:10,2.957,,,,
3989,04-14-2023 03:05:10,2.925,,,,
3990,04-14-2023 03:15:10,3.065,,,,
3991,04-14-2023 03:25:10,3.129,,,,
3992,04-14-2023 03:35:10,3.054,,,,
3993,04-14-2023 03:45:10,2.968,,,,
3994,04-14-2023 03:55:10,2.990,,,,
3995,04-14-2023 04:05:10,3.183,,,,
3996,04-14-2023 04:15:10,3.065,,,,
3997,04-14-2023 04:25:10,3.000,,,,
3998,04-14-2023 04:35:10,3.011,,,,
3999,04-14-2023 04:45:10,3.129,,,,
4000,04-14-2023 04:55:10,3.118,,,,
4001,04-14-2023 05:05:10,3.043,,,,
4002,04-14-2023 05:15:10,3.000,,,,
4003,04-14-2023 05:25:10,3.011,,,,
4004,04-14-2023 05:35:10,3.097,,,,
4005,04-14-2023 05:45:10,3.065,,,,
4006,04-14-2023 05:55:10,3.011,,,,
4007,04-14-2023 06:05:10,2.936,,,,
4008,04-14-2023 06:15:10,3.054,,,,
4009,04-14-2023 06:25:10,3.193,,,,
4010,04-14-2023 06:35:10,3.483,,,,
4011,04-14-2023 06:45:10,4.116,,,,
4012,04-14-2023 06:55:10,4.555,,,,
4013,04-14-2023 07:05:10,4.909,,,,
4014,04-14-2023 07:15:10,4.984,,,,
4015,04-14-2023 07:25:10,4.909,,,,
4016,04-14-2023 07:35:10,4.952,,,,
4017,04-14-2023 07:45:10,5.124,,,,
4018,04-14-2023 07:55:10,5.210,,,,
4019,04-14-2023 08:05:10,5.113,,,,
4020,04-14-2023 08:15:10,4.952,,,,
4021,04-14-2023 08:25:10,5.156,,,,
4022,04-14-2023 08:35:10,5.263,,,,
4023,04-14-2023 08:45:10,5.263,,,,
4024,04-14-2023 08:55:10,5.102,,,,
4025,04-14-2023 09:05:10,5.059,,,,
4026,04-14-2023 09:15:10,5.177,,,,
4027,04-14-2023 09:25:10,5.231,,,,
4028,04-14-2023 09:35:10,5.135,,,,
4029,04-14-2023 09:45:10,5.113,,,,
4030,04-14-2023 09:55:10,5.220,,,,
4031,04-14-2023 10:05:10,5.349,,,,
4032,04-14-2023 10:15:10,5.220,,,,
4033,04-14-2023 10:25:10,5.081,,,,
4034,04-14-2023 10:35:10,5.070,,,,
4035,04-14-2023 10:45:10,5.295,,,,
4036,04-14-2023 10:55:10,5.274,,,,
4037,04-14-2023 11:05:10,5.231,,,,
4038,04-14-2023 11:15:10,5.017,,,,
4039,04-14-2023 11:25:10,5.199,,,,
4040,04-14-2023 11:35:10,5.285,,,,
4041,04-14-2023 11:45:10,5.285,,,,
4042,04-14-2023 11:55:10,5.113,,,,
4043,04-14-2023 12:05:10,5.070,,,,
4044,04-14-2023 12:15:10,5.295,,,,
4045,04-14-2023 12:25:10,5.317,,,,
4046,04-14-2023 12:35:10,5.199,,,,
4047,04-14-2023 12:45:10,5.027,,,,
4048,04-14-2023 12:55:10,5.253,,,,
4049,04-14-2023 13:05:10,5.328,,,,
4050,04-14-2023 13:15:10,5.317,,,,
4051,04-14-2023 13:25:10,5.199,,,,
4052,04-14-2023 13:35:10,5.145,,,,
4053,04-14-2023 13:45:10,5.328,,,,
4054,04-14-2023 13:55:10,5.242,,,,
4055,04-14-2023 14:05:10,5.188,,,,
4056,04-14-2023 14:15:10,5.145,,,,
4057,04-14-2023 14:25:10,5.199,,,,
4058,04-14-2023 14:35:10,5.274,,,,
4059,04-14-2023 14:45:10,5.263,,,,
4060,04-14-2023 14:55:10,5.092,,,,
4061,04-14-2023 15:05:10,5.070,,,,
4062,04-14-2023 15:15:10,5.306,,,,
4063,04-14-2023 15:25:10,5.306,,,,
4064,04-14-2023 15:35:10,5.145,,,,
4065,04-14-2023 15:45:10,5.081,,,,
4066,04-14-2023 15:55:10,5.177,,,,
4067,04-14-2023 16:05:10,5.274,,,,
4068,04-14-2023 16:15:10,5.231,,,,
4069,04-14-2023 16:25:10,5.059,,,,
4070,04-14-2023 16:35:10,5.049,,,,
4071,04-14-2023 16:45:10,5.295,,,,
4072,04-14-2023 16:55:10,5.242,,,,
4073,04-14-2023 17:05:10,5.156,,,,
4074,04-14-2023 17:15:10,5.049,,,,
4075,04-14-2023 17:25:10,5.156,,,,
4076,04-14-2023 17:35:10,5.242,,,,
4077,04-14-2023 17:45:10,5.253,,,,
4078,04-14-2023 17:55:10,5.081,,,,
4079,04-14-2023 18:05:10,4.974,,,,
4080,04-14-2023 18:15:10,5.156,,,,
4081,04-14-2023 18:25:10,5.253,,,,
4082,04-14-2023 18:35:10,5.177,,,,
4083,04-14-2023 18:45:10,5.081,,,,
4084,04-14-2023 18:55:10,5.156,,,,
4085,04-14-2023 19:05:10,5.295,,,,
4086,04-14-2023 19:15:10,5.285,,,,
4087,04-14-2023 19:25:10,5.017,,,,
4088,04-14-2023 19:35:10,5.049,,,,
4089,04-14-2023 19:45:10,4.781,,,,
4090,04-14-2023 19:55:10,4.126,,,,
4091,04-14-2023 20:05:10,3.569,,,,
4092,04-14-2023 20:15:10,3.333,,,,
4093,04-14-2023 20:25:10,3.333,,,,
4094,04-14-2023 20:35:10,3.301,,,,
4095,04-14-2023 20:45:10,3.236,,,,
4096,04-14-2023 20:55:10,3.086,,,,
4097,04-14-2023 21:05:10,3.086,,,,
4098,04-14-2023 21:15:10,3.183,,,,
4099,04-14-2023 21:25:10,3.193,,,,
4100,04-14-2023 21:35:10,3.086,,,,
4101,04-14-2023 21:45:10,2.947,,,,
4102,04-14-2023 21:55:10,3.172,,,,
4103,04-14-2023 22:05:10,3.097,,,,
4104,04-14-2023 22:15:10,3.097,,,,
4105,04-14-2023 22:25:10,3.011,,,,
4106,04-14-2023 22:35:10,3.086,,,,
4107,04-14-2023 22:45:10,3.172,,,,
4108,04-14-2023 22:55:10,3.108,,,,
4109,04-14-2023 23:05:10,3.011,,,,
4110,04-14-2023 23:15:10,2.914,,,,
4111,04-14-2023 23:25:10,2.990,,,,
4112,04-14-2023 23:35:10,3.183,,,,
4113,04-14-2023 23:45:10,3.118,,,,
4114,04-14-2023 23:55:10,2.979,,,,
4115,04-15-2023 00:05:10,2.968,,,,
4116,04-15-2023 00:15:10,3.225,,,,
4117,04-15-2023 00:25:10,3.183,,,,
4118,04-15-2023 00:35:10,2.979,,,,
4119,04-15-2023 00:45:10,2.968,,,,
4120,04-15-2023 00:55:10,3.086,,,,
4121,04-15-2023 01:05:10,3.118,,,,
4122,04-15-2023 01:15:10,3.086,,,,
4123,04-15-2023 01:25:10,2.968,,,,
4124,04-15-2023 01:35:10,3.000,,,,
4125,04-15-2023 01:45:10,3.054,,,,
4126,04-15-2023 01:55:10,3.183,,,,
4127,04-15-2023 02:05:10,3.043,,,,
4128,04-15-2023 02:15:10,3.000,,,,
4129,04-15-2023 02:25:10,3.140,,,,
4130,04-15-2023 02:35:10,3.075,,,,
4131,04-15-2023 02:45:10,3.043,,,,
4132,04-15-2023 02:55:10,2.947,,,,
4133,04-15-2023 03:05:10,3.054,,,,
4134,04-15-2023 03:15:10,3.172,,,,
4135,04-15-2023 03:25:10,3.225,,,,
4136,04-15-2023 03:35:10,3.000,,,,
4137,04-15-2023 03:45:10,2.914,,,,
4138,04-15-2023 03:55:10,3.043,,,,
4139,04-15-2023 04:05:10,3.065,,,,
4140,04-15-2023 04:15:10,3.022,,,,
4141,04-15-2023 04:25:10,2.990,,,,
4142,04-15-2023 04:35:10,2.968,,,,
4143,04-15-2023 04:45:10,3.086,,,,
4144,04-15-2023 04:55:10,3.204,,,,
4145,04-15-2023 05:05:10,3.065,,,,
4146,04-15-2023 05:15:10,3.000,,,,
4147,04-15-2023 05:25:10,3.022,,,,
4148,04-15-2023 05:35:10,3.236,,,,
4149,04-15-2023 05:45:10,3.086,,,,
4150,04-15-2023 05:55:10,2.990,,,,
4151,04-15-2023 06:05:10,3.086,,,,
4152,04-15-2023 06:15:10,3.161,,,,
4153,04-15-2023 06:25:10,3.086,,,,
4154,04-15-2023 06:35:10,3.322,,,,
4155,04-15-2023 06:45:10,4.019,,,,
4156,04-15-2023 06:55:10,4.577,,,,
4157,04-15-2023 07:05:10,4.909,,,,
4158,04-15-2023 07:15:10,4.931,,,,
4159,04-15-2023 07:25:10,4.781,,,,
4160,04-15-2023 07:35:10,5.038,,,,
4161,04-15-2023 07:45:10,5.124,,,,
4162,04-15-2023 07:55:10,5.177,,,,
4163,04-15-2023 08:05:10,5.027,,,,
4164,04-15-2023 08:15:10,4.963,,,,
4165,04-15-2023 08:25:10,5.199,,,,
4166,04-15-2023 08:35:10,5.210,,,,
4167,04-15-2023 08:45:10,5.145,,,,
4168,04-15-2023 08:55:10,5.027,,,,
4169,04-15-2023 09:05:10,5.156,,,,
4170,04-15-2023 09:15:10,5.263,,,,
4171,04-15-2023 09:25:10,5.285,,,,
4172,04-15-2023 09:35:10,5.059,,,,
4173,04-15-2023 09:45:10,5.038,,,,
4174,04-15-2023 09:55:10,5.253,,,,
4175,04-15-2023 10:05:10,5.242,,,,
4176,04-15-2023 10:15:10,5.113,,,,
4177,04-15-2023 10:25:10,4.974,,,,
4178,04-15-2023 10:35:10,5.145,,,,
4179,04-15-2023 10:45:10,5.306,,,,
4180,04-15-2023 10:55:10,5.231,,,,
4181,04-15-2023 11:05:10,5.113,,,,
4182,04-15-2023 11:15:10,5.049,,,,
4183,04-15-2023 11:25:10,5.199,,,,
4184,04-15-2023 11:35:10,5.231,,,,
4185,04-15-2023 11:45:10,5.199,,,,
4186,04-15-2023 11:55:10,5.049,,,,
4187,04-15-2023 12:05:10,5.177,,,,
4188,04-15-2023 12:15:10,5.349,,,,
4189,04-15-2023 12:25:10,5.220,,,,
4190,04-15-2023 12:35:10,5.124,,,,
4191,04-15-2023 12:45:10,5.092,,,,
4192,04-15-2023 12:55:10,5.274,,,,
4193,04-15-2023 13:05:10,5.231,,,,
4194,04-15-2023 13:15:10,5.167,,,,
4195,04-15-2023 13:25:10,4.995,,,,
4196,04-15-2023 13:35:10,5.124,,,,
4197,04-15-2023 13:45:10,5.242,,,,
4198,04-15-2023 13:55:10,5.242,,,,
4199,04-15-2023 14:05:10,5.113,,,,
4200,04-15-2023 14:15:10,5.113,,,,
4201,04-15-2023 14:25:10,5.253,,,,
4202,04-15-2023 14:35:10,5.253,,,,
4203,04-15-2023 14:45:10,5.156,,,,
4204,04-15-2023 14:55:10,5.027,,,,
4205,04-15-2023 15:05:10,5.124,,,,
4206,04-15-2023 15:15:10,5.263,,,,
4207,04-15-2023 15:25:10,5.285,,,,
4208,04-15-2023 15:35:10,5.017,,,,
4209,04-15-2023 15:45:10,5.124,,,,
4210,04-15-2023 15:55:10,5.188,,,,
4211,04-15-2023 16:05:10,5.253,,,,
4212,04-15-2023 16:15:10,5.135,,,,
4213,04-15-2023 16:25:10,5.081,,,,
4214,04-15-2023 16:35:10,5.242,,,,
4215,04-15-2023 16:45:10,5.360,,,,
4216,04-15-2023 16:55:10,5.253,,,,
4217,04-15-2023 17:05:10,5.059,,,,
4218,04-15-2023 17:15:10,5.059,,,,
4219,04-15-2023 17:25:10,5.231,,,,
4220,04-15-2023 17:35:10,5.188,,,,
4221,04-15-2023 17:45:10,5.156,,,,
4222,04-15-2023 17:55:10,5.070,,,,
4223,04-15-2023 18:05:10,5.199,,,,
4224,04-15-2023 18:15:10,5.274,,,,
4225,04-15-2023 18:25:10,5.220,,,,
4226,04-15-2023 18:35:10,5.156,,,,
4227,04-15-2023 18:45:10,5.124,,,,
4228,04-15-2023 18:55:10,5.274,,,,
4229,04-15-2023 19:05:10,5.156,,,,
4230,04-15-2023 19:15:10,5.210,,,,
4231,04-15-2023 19:25:10,5.135,,,,
4232,04-15-2023 19:35:10,5.253,,,,
4233,04-15-2023 19:45:10,4.866,,,,
4234,04-15-2023 19:55:10,4.116,,,,
4235,04-15-2023 20:05:10,3.558,,,,
4236,04-15-2023 20:15:10,3.408,,,,
4237,04-15-2023 20:25:10,3.397,,,,
4238,04-15-2023 20:35:10,3.397,,,,
4239,04-15-2023 20:45:10,3.161,,,,
4240,04-15-2023 20:55:10,3.043,,,,
4241,04-15-2023 21:05:10,3.150,,,,
4242,04-15-2023 21:15:10,3.301,,,,
4243,04-15-2023 21:25:10,3.086,,,,
4244,04-15-2023 21:35:10,3.032,,,,
4245,04-15-2023 21:45:10,3.097,,,,
4246,04-15-2023 21:55:10,3.183,,,,
4247,04-15-2023 22:05:10,3.225,,,,
4248,04-15-2023 22:15:10,3.065,,,,
4249,04-15-2023 22:25:10,2.904,,,,
4250,04-15-2023 22:35:10,3.129,,,,
4251,04-15-2023 22:45:10,3.172,,,,
4252,04-15-2023 22:55:10,3.108,,,,
4253,04-15-2023 23:05:10,3.022,,,,
4254,04-15-2023 23:15:10,3.022,,,,
4255,04-15-2023 23:25:10,3.215,,,,
4256,04-15-2023 23:35:10,3.172,,,,
4257,04-15-2023 23:45:10,3.043,,,,
4258,04-15-2023 23:55:10,3.000,,,,
4259,04-16-2023 00:05:10,3.022,,,,
4260,04-16-2023 00:15:10,3.215,,,,
4261,04-16-2023 00:25:10,3.065,,,,
4262,04-16-2023 00:35:10,2.979,,,,
4263,04-16-2023 00:45:10,3.011,,,,
4264,04-16-2023 00:55:10,3.172,,,,
4265,04-16-2023 01:05:10,3.129,,,,
4266,04-16-2023 01:15:10,2.968,,,,
4267,04-16-2023 01:25:10,3.000,,,,
4268,04-16-2023 01:35:10,3.108,,,,
4269,04-16-2023 01:45:10,3.150,,,,
4270,04-16-2023 01:55:10,3.054,,,,
4271,04-16-2023 02:05:10,2.904,,,,
4272,04-16-2023 02:15:10,3.032,,,,
4273,04-16-2023 02:25:10,3.150,,,,
4274,04-16-2023 02:35:10,3.129,,,,
4275,04-16-2023 02:45:10,3.032,,,,
4276,04-16-2023 02:55:10,3.011,,,,
4277,04-16-2023 03:05:10,3.054,,,,
4278,04-16-2023 03:15:10,3.129,,,,
4279,04-16-2023 03:25:10,3.161,,,,
4280,04-16-2023 03:35:10,3.011,,,,
4281,04-16-2023 03:45:10,3.075,,,,
4282,04-16-2023 03:55:10,3.215,,,,
4283,04-16-2023 04:05:10,3.129,,,,
4284,04-16-2023 04:15:10,2.990,,,,
4285,04-16-2023 04:25:10,2.947,,,,
4286,04-16-2023 04:35:10,3.043,,,,
4287,04-16-2023 04:45:10,3.204,,,,
4288,04-16-2023 04:55:10,3.032,,,,
4289,04-16-2023 05:05:10,2.936,,,,
4290,04-16-2023 05:15:10,3.022,,,,
4291,04-16-2023 05:25:10,3.140,,,,
4292,04-16-2023 05:35:10,3.118,,,,
4293,04-16-2023 05:45:10,3.022,,,,
4294,04-16-2023 05:55:10,3.000,,,,
4295,04-16-2023 06:05:10,3.183,,,,
4296,04-16-2023 06:15:10,3.086,,,,
4297,04-16-2023 06:25:10,3.054,,,,
4298,04-16-2023 06:35:10,3.386,,,,
4299,04-16-2023 06:45:10,4.116,,,,
4300,04-16-2023 06:55:10,4.566,,,,
4301,04-16-2023 07:05:10,4.877,,,,
4302,04-16-2023 07:15:10,4.802,,,,
4303,04-16-2023 07:25:10,4.931,,,,
4304,04-16-2023 07:35:10,5.102,,,,
4305,04-16-2023 07:45:10,5.199,,,,
4306,04-16-2023 07:55:10,5.070,,,,
4307,04-16-2023 08:05:10,5.113,,,,
4308,04-16-2023 08:15:10,5.188,,,,
4309,04-16-2023 08:25:10,5.263,,,,
4310,04-16-2023 08:35:10,5.317,,,,
4311,04-16-2023 08:45:10,5.102,,,,
4312,04-16-2023 08:55:10,4.995,,,,
4313,04-16-2023 09:05:10,5.285,,,,
4314,04-16-2023 09:15:10,5.349,,,,
4315,04-16-2023 09:25:10,5.274,,,,
4316,04-16-2023 09:35:10,5.188,,,,
4317,04-16-2023 09:45:10,5.199,,,,
4318,04-16-2023 09:55:10,5.349,,,,
4319,04-16-2023 10:05:10,5.349,,,,
4320,04-16-2023 10:15:10,5.210,,,,
4321,04-16-2023 10:25:10,5.135,,,,
4322,04-16-2023 10:35:10,5.317,,,,
4323,04-16-2023 10:45:10,5.349,,,,
4324,04-16-2023 10:55:10,5.220,,,,
4325,04-16-2023 11:05:10,5.135,,,,
4326,04-16-2023 11:15:10,5.263,,,,
4327,04-16-2023 11:25:10,5.328,,,,
4328,04-16-2023 11:35:10,5.328,,,,
4329,04-16-2023 11:45:10,5.102,,,,
4330,04-16-2023 11:55:10,5.135,,,,
4331,04-16-2023 12:05:10,5.274,,,,
4332,04-16-2023 12:15:10,5.371,,,,
4333,04-16-2023 12:25:10,5.253,,,,
4334,04-16-2023 12:35:10,5.145,,,,
4335,04-16-2023 12:45:10,5.295,,,,
4336,04-16-2023 12:55:10,5.435,,,,
4337,04-16-2023 13:05:10,5.392,,,,
4338,04-16-2023 13:15:10,5.145,,,,
4339,04-16-2023 13:25:10,5.081,,,,
4340,04-16-2023 13:35:10,5.317,,,,
4341,04-16-2023 13:45:10,5.317,,,,
4342,04-16-2023 13:55:10,5.231,,,,
4343,04-16-2023 14:05:10,5.124,,,,
4344,04-16-2023 14:15:10,5.231,,,,
4345,04-16-2023 14:25:10,5.413,,,,
4346,04-16-2023 14:35:10,5.253,,,,
4347,04-16-2023 14:45:10,5.070,,,,
4348,04-16-2023 14:55:10,5.135,,,,
4349,04-16-2023 15:05:10,5.253,,,,
4350,04-16-2023 15:15:10,5.338,,,,
4351,04-16-2023 15:25:10,5.220,,,,
4352,04-16-2023 15:35:10,5.156,,,,
4353,04-16-2023 15:45:10,5.306,,,,
4354,04-16-2023 15:55:10,5.306,,,,
4355,04-16-2023 16:05:10,5.317,,,,
4356,04-16-2023 16:15:10,5.081,,,,
4357,04-16-2023 16:25:10,5.167,,,,
4358,04-16-2023 16:35:10,5.392,,,,
4359,04-16-2023 16:45:10,5.403,,,,
4360,04-16-2023 16:55:10,5.220,,,,
4361,04-16-2023 17:05:10,5.188,,,,
4362,04-16-2023 17:15:10,5.231,,,,
4363,04-16-2023 17:25:10,5.371,,,,
4364,04-16-2023 17:35:10,5.231,,,,
4365,04-16-2023 17:45:10,5.285,,,,
4366,04-16-2023 17:55:10,5.220,,,,
4367,04-16-2023 18:05:10,5.349,,,,
4368,04-16-2023 18:15:10,5.360,,,,
4369,04-16-2023 18:25:10,5.253,,,,
4370,04-16-2023 18:35:10,5.177,,,,
4371,04-16-2023 18:45:10,5.317,,,,
4372,04-16-2023 18:55:10,5.371,,,,
4373,04-16-2023 19:05:10,5.306,,,,
4374,04-16-2023 19:15:10,5.156,,,,
4375,04-16-2023 19:25:10,5.253,,,,
4376,04-16-2023 19:35:10,5.403,,,,
4377,04-16-2023 19:45:10,4.877,,,,
4378,04-16-2023 19:55:10,4.019,,,,
4379,04-16-2023 20:05:10,3.601,,,,
4380,04-16-2023 20:15:10,3.504,,,,
4381,04-16-2023 20:25:10,3.408,,,,
4382,04-16-2023 20:35:10,3.268,,,,
4383,04-16-2023 20:45:10,3.161,,,,
4384,04-16-2023 20:55:10,3.140,,,,
4385,04-16-2023 21:05:10,3.258,,,,
4386,04-16-2023 21:15:10,3.118,,,,
4387,04-16-2023 21:25:10,3.065,,,,
4388,04-16-2023 21:35:10,3.108,,,,
4389,04-16-2023 21:45:10,3.172,,,,
4390,04-16-2023 21:55:10,3.236,,,,
4391,04-16-2023 22:05:10,3.172,,,,
4392,04-16-2023 22:15:10,3.032,,,,
4393,04-16-2023 22:25:10,3.086,,,,
4394,04-16-2023 22:35:10,3.140,,,,
4395,04-16-2023 22:45:10,3.172,,,,
4396,04-16-2023 22:55:10,3.054,,,,
4397,04-16-2023 23:05:10,2.990,,,,
4398,04-16-2023 23:15:10,3.108,,,,
4399,04-16-2023 23:25:10,3.225,,,,
4400,04-16-2023 23:35:10,3.086,,,,
4401,04-16-2023 23:45:10,2.990,,,,
4402,04-16-2023 23:55:10,3.000,,,,
4403,04-17-2023 00:05:10,3.161,,,,
4404,04-17-2023 00:15:10,3.150,,,,
4405,04-17-2023 00:25:10,2.990,,,,
4406,04-17-2023 00:35:10,2.990,,,,
4407,04-17-2023 00:45:10,3.097,,,,
4408,04-17-2023 00:55:10,3.150,,,,
4409,04-17-2023 01:05:10,3.086,,,,
4410,04-17-2023 01:15:10,2.968,,,,
4411,04-17-2023 01:25:10,2.979,,,,
4412,04-17-2023 01:35:10,3.172,,,,
4413,04-17-2023 01:45:10,3.129,,,,
4414,04-17-2023 01:55:10,2.990,,,,
4415,04-17-2023 02:05:10,2.925,,,,
4416,04-17-2023 02:15:10,2.990,,,,
4417,04-17-2023 02:25:10,3.108,,,,
4418,04-17-2023 02:35:10,3.172,,,,
4419,04-17-2023 02:45:10,3.000,,,,
4420,04-17-2023 02:55:10,3.032,,,,
4421,04-17-2023 03:05:10,3.150,,,,
4422,04-17-2023 03:15:10,3.204,,,,
4423,04-17-2023 03:25:10,3.032,,,,
4424,04-17-2023 03:35:10,2.979,,,,
4425,04-17-2023 03:45:10,3.129,,,,
4426,04-17-2023 03:55:10,3.054,,,,
4427,04-17-2023 04:05:10,2.957,,,,
4428,04-17-2023 04:15:10,2.990,,,,
4429,04-17-2023 04:25:10,3.129,,,,
4430,04-17-2023 04:35:10,3.140,,,,
4431,04-17-2023 04:45:10,3.172,,,,
4432,04-17-2023 04:55:10,2.957,,,,
4433,04-17-2023 05:05:10,2.979,,,,
4434,04-17-2023 05:15:10,3.086,,,,
4435,04-17-2023 05:25:10,3.161,,,,
4436,04-17-2023 05:35:10,3.054,,,,
4437,04-17-2023 05:45:10,2.947,,,,
4438,04-17-2023 05:55:10,3.065,,,,
4439,04-17-2023 06:05:10,3.161,,,,
4440,04-17-2023 06:15:10,3.086,,,,
4441,04-17-2023 06:25:10,3.011,,,,
4442,04-17-2023 06:35:10,3.354,,,,
4443,04-17-2023 06:45:10,4.169,,,,
4444,04-17-2023 06:55:10,4.706,,,,
4445,04-17-2023 07:05:10,4.920,,,,
4446,04-17-2023 07:15:10,4.834,,,,
4447,04-17-2023 07:25:10,5.006,,,,
4448,04-17-2023 07:35:10,5.081,,,,
4449,04-17-2023 07:45:10,5.145,,,,
4450,04-17-2023 07:55:10,5.059,,,,
4451,04-17-2023 08:05:10,4.984,,,,
4452,04-17-2023 08:15:10,5.231,,,,
4453,04-17-2023 08:25:10,5.253,,,,
4454,04-17-2023 08:35:10,5.220,,,,
4455,04-17-2023 08:45:10,5.070,,,,
4456,04-17-2023 08:55:10,5.135,,,,
4457,04-17-2023 09:05:10,5.274,,,,
4458,04-17-2023 09:15:10,5.274,,,,
4459,04-17-2023 09:25:10,5.135,,,,
4460,04-17-2023 09:35:10,5.038,,,,
4461,04-17-2023 09:45:10,5.220,,,,
4462,04-17-2023 09:55:10,5.403,,,,
4463,04-17-2023 10:05:10,5.199,,,,
4464,04-17-2023 10:15:10,5.124,,,,
4465,04-17-2023 10:25:10,5.156,,,,
4466,04-17-2023 10:35:10,5.231,,,,
4467,04-17-2023 10:45:10,5.253,,,,
4468,04-17-2023 10:55:10,5.113,,,,
4469,04-17-2023 11:05:10,5.017,,,,
4470,04-17-2023 11:15:10,5.167,,,,
4471,04-17-2023 11:25:10,5.285,,,,
4472,04-17-2023 11:35:10,5.285,,,,
4473,04-17-2023 11:45:10,5.070,,,,
4474,04-17-2023 11:55:10,5.210,,,,
4475,04-17-2023 12:05:10,5.253,,,,
4476,04-17-2023 12:15:10,5.317,,,,
4477,04-17-2023 12:25:10,5.102,,,,
4478,04-17-2023 12:35:10,5.188,,,,
4479,04-17-2023 12:45:10,5.285,,,,
4480,04-17-2023 12:55:10,5.328,,,,
4481,04-17-2023 13:05:10,5.199,,,,
4482,04-17-2023 13:15:10,5.124,,,,
4483,04-17-2023 13:25:10,5.220,,,,
4484,04-17-2023 13:35:10,5.381,,,,
4485,04-17-2023 13:45:10,5.263,,,,
4486,04-17-2023 13:55:10,5.177,,,,
4487,04-17-2023 14:05:10,5.113,,,,
4488,04-17-2023 14:15:10,5.317,,,,
4489,04-17-2023 14:25:10,5.338,,,,
4490,04-17-2023 14:35:10,5.263,,,,
4491,04-17-2023 14:45:10,5.177,,,,
4492,04-17-2023 14:55:10,5.274,,,,
4493,04-17-2023 15:05:10,5.317,,,,
4494,04-17-2023 15:15:10,5.306,,,,
4495,04-17-2023 15:25:10,5.199,,,,
4496,04-17-2023 15:35:10,5.124,,,,
4497,04-17-2023 15:45:10,5.263,,,,
4498,04-17-2023 15:55:10,5.188,,,,
4499,04-17-2023 16:05:10,5.242,,,,
4500,04-17-2023 16:15:10,5.188,,,,
4501,04-17-2023 16:25:10,5.253,,,,
4502,04-17-2023 16:35:10,5.392,,,,
4503,04-17-2023 16:45:10,5.392,,,,
4504,04-17-2023 16:55:10,5.177,,,,
4505,04-17-2023 17:05:10,5.156,,,,
4506,04-17-2023 17:15:10,5.317,,,,
4507,04-17-2023 17:25:10,5.306,,,,
4508,04-17-2023 17:35:10,5.231,,,,
4509,04-17-2023 17:45:10,5.102,,,,
4510,04-17-2023 17:55:10,5.253,,,,
4511,04-17-2023 18:05:10,5.381,,,,
4512,04-17-2023 18:15:10,5.285,,,,
4513,04-17-2023 18:25:10,5.242,,,,
4514,04-17-2023 18:35:10,5.231,,,,
4515,04-17-2023 18:45:10,5.371,,,,
4516,04-17-2023 18:55:10,5.424,,,,
4517,04-17-2023 19:05:10,5.210,,,,
4518,04-17-2023 19:15:10,5.135,,,,
4519,04-17-2023 19:25:10,5.231,,,,
4520,04-17-2023 19:35:10,5.295,,,,
4521,04-17-2023 19:45:10,5.349,,,,
4522,04-17-2023 19:55:10,5.231,,,,
4523,04-17-2023 20:05:10,4.545,,,,
4524,04-17-2023 20:15:10,4.062,,,,
4525,04-17-2023 20:25:10,3.740,,,,
4526,04-17-2023 20:35:10,3.343,,,,
4527,04-17-2023 20:45:10,3.204,,,,
4528,04-17-2023 20:55:10,3.225,,,,
4529,04-17-2023 21:05:10,3.333,,,,
4530,04-17-2023 21:15:10,3.204,,,,
4531,04-17-2023 21:25:10,3.065,,,,
4532,04-17-2023 21:35:10,3.065,,,,
4533,04-17-2023 21:45:10,3.225,,,,
4534,04-17-2023 21:55:10,3.225,,,,
4535,04-17-2023 22:05:10,3.054,,,,
4536,04-17-2023 22:15:10,3.086,,,,
